sale_id,sale_datetime,model_id,shoe_size,quantity_sold,total_sale_amount,discount_amount,store_name,payment_method,receipt_number,cashier_id,return_flag
1921,2026-03-28 12:36:38,128,37.0,1,5035.00,265.00,city_mall,card,CIT-20260328-01445,CIT_01,f
1922,2026-03-28 13:00:59,403,40.0,1,10050.00,0.00,nord,sbp,NOR-20260328-00990,NOR_03,f
1923,2026-03-28 13:14:22,393,43.0,2,10000.00,0.00,academ,card,ACA-20260328-00481,ACA_03,f
1924,2026-03-28 13:16:03,285,40.0,1,11190.00,0.00,nord,card,NOR-20260328-00989,NOR_07,f
1925,2026-03-28 13:24:49,468,42.0,1,12771.00,1419.00,city_mall,card,CIT-20260328-01441,CIT_01,f
1926,2026-03-28 13:33:42,235,37.0,1,9513.00,4077.00,nord,card,NOR-20260328-00986,NOR_06,f
1927,2026-03-28 13:35:24,226,41.0,1,7600.00,0.00,radeo_drive,card,RAD-20260328-02190,RAD_03,f
1928,2026-03-28 13:50:06,455,39.0,1,9690.00,1710.00,atmosphera,cash,ATM-20260328-01901,ATM_02,f
1929,2026-03-28 13:52:23,63,37.0,1,7090.00,0.00,nord,card,NOR-20260328-00992,NOR_06,f
1930,2026-03-28 13:58:19,101,40.0,1,9192.00,2298.00,city_mall,cash,CIT-20260328-01443,CIT_04,f
1931,2026-03-28 14:02:59,401,43.0,1,5890.00,0.00,academ,card,ACA-20260328-00472,ACA_05,f
1932,2026-03-28 14:13:33,455,39.5,1,11400.00,0.00,nord,card,NOR-20260328-00994,NOR_06,f
1933,2026-03-28 14:15:12,193,38.0,2,16300.00,0.00,academ,card,ACA-20260328-00464,ACA_03,f
1934,2026-03-28 14:28:02,404,42.0,1,11770.50,619.50,radeo_drive,cash,RAD-20260328-02184,RAD_04,f
1935,2026-03-28 14:28:20,348,44.0,2,11951.00,629.00,city_mall,card,CIT-20260328-01437,CIT_04,f
1936,2026-03-28 14:34:35,455,40.5,1,11400.00,0.00,academ,card,ACA-20260328-00461,ACA_06,f
1937,2026-03-28 14:35:47,173,36.0,1,7150.00,0.00,nord,cash,NOR-20260328-00996,NOR_05,f
1938,2026-03-28 14:38:12,283,38.0,1,8670.00,1530.00,atmosphera,card,ATM-20260328-01896,ATM_04,f
1939,2026-03-28 14:40:38,52,41.0,1,11250.00,0.00,atmosphera,card,ATM-20260328-01900,ATM_04,t
1940,2026-03-28 14:42:02,51,40.0,1,6550.00,0.00,academ,card,ACA-20260328-00473,ACA_05,f
1941,2026-03-28 14:46:48,453,40.0,2,14600.00,0.00,atmosphera,card,ATM-20260328-01898,ATM_04,t
1942,2026-03-28 14:46:59,247,38.0,1,14490.00,0.00,radeo_drive,card,RAD-20260328-02189,RAD_03,f
1943,2026-03-28 14:55:25,283,37.0,1,9180.00,1020.00,city_mall,sbp,CIT-20260328-01440,CIT_02,f
1944,2026-03-28 14:56:53,262,37.0,1,7450.00,0.00,atmosphera,sbp,ATM-20260328-01905,ATM_03,t
1945,2026-03-28 14:57:55,246,41.0,1,9250.00,0.00,academ,card,ACA-20260328-00471,ACA_03,f
1946,2026-03-28 14:58:11,140,40.0,1,10250.00,0.00,academ,sbp,ACA-20260328-00463,ACA_05,f
1947,2026-03-28 14:59:06,365,41.0,1,4750.00,250.00,city_mall,card,CIT-20260328-01434,CIT_05,f
1948,2026-03-28 15:02:32,439,43.0,1,8590.00,0.00,city_mall,card,CIT-20260328-01447,CIT_05,f
1949,2026-03-28 15:02:46,339,41.0,1,13890.00,0.00,nord,sbp,NOR-20260328-00993,NOR_06,f
1950,2026-03-28 15:04:21,456,42.0,1,10150.00,0.00,academ,card,ACA-20260328-00479,ACA_03,f
1951,2026-03-28 15:13:37,377,44.0,2,24400.00,0.00,academ,card,ACA-20260328-00474,ACA_05,f
1952,2026-03-28 15:17:13,263,39.0,1,5085.00,565.00,atmosphera,card,ATM-20260328-01892,ATM_03,f
1953,2026-03-28 15:23:49,456,44.0,1,7105.00,3045.00,nord,card,NOR-20260328-00983,NOR_03,f
1954,2026-03-28 15:29:51,36,41.0,1,5800.00,0.00,nord,card,NOR-20260328-00991,NOR_06,f
1955,2026-03-28 15:35:09,27,39.0,1,12390.00,0.00,nord,card,NOR-20260328-00985,NOR_07,f
1956,2026-03-28 15:42:00,429,40.0,1,14590.00,0.00,city_mall,card,CIT-20260328-01436,CIT_05,f
1957,2026-03-28 15:52:02,64,41.0,1,4850.00,0.00,atmosphera,card,ATM-20260328-01904,ATM_04,f
1958,2026-03-28 16:03:42,364,41.5,1,8350.00,0.00,radeo_drive,card,RAD-20260328-02185,RAD_01,f
1959,2026-03-28 16:05:31,370,41.0,1,18850.00,0.00,academ,card,ACA-20260328-00469,ACA_06,f
1960,2026-03-28 16:09:08,215,40.0,2,17380.00,0.00,city_mall,cash,CIT-20260328-01450,CIT_05,f
1961,2026-03-28 16:15:44,62,38.0,2,8400.00,0.00,academ,card,ACA-20260328-00466,ACA_05,f
1962,2026-03-28 16:19:28,30,37.0,1,8600.00,2150.00,academ,card,ACA-20260328-00485,ACA_06,f
1963,2026-03-28 16:20:51,29,39.0,2,17000.00,0.00,city_mall,cash,CIT-20260328-01438,CIT_02,f
1964,2026-03-28 16:22:35,236,38.0,1,8150.00,0.00,academ,card,ACA-20260328-00487,ACA_05,f
1965,2026-03-28 16:24:24,393,42.0,1,5000.00,0.00,academ,card,ACA-20260328-00468,ACA_03,f
1966,2026-03-28 16:42:30,277,38.0,1,10300.00,0.00,city_mall,card,CIT-20260328-01435,CIT_01,f
1967,2026-03-28 16:53:38,212,40.0,2,16055.00,845.00,nord,card,NOR-20260328-00980,NOR_03,f
1968,2026-03-28 17:05:41,300,37.0,1,14050.00,0.00,academ,cash,ACA-20260328-00467,ACA_03,f
1969,2026-03-28 17:18:52,413,39.0,1,7590.00,0.00,nord,card,NOR-20260328-00981,NOR_07,f
1970,2026-03-28 17:23:09,258,40.5,1,8746.50,1543.50,atmosphera,sbp,ATM-20260328-01893,ATM_03,f
1971,2026-03-28 17:25:05,308,41.0,2,20200.00,0.00,academ,card,ACA-20260328-00465,ACA_06,f
1972,2026-03-28 17:25:59,459,42.0,1,5900.00,0.00,academ,card,ACA-20260328-00475,ACA_05,f
1973,2026-03-28 17:41:16,213,39.0,1,8590.00,0.00,atmosphera,card,ATM-20260328-01891,ATM_01,f
1974,2026-03-28 17:42:24,419,42.0,1,9400.00,0.00,academ,card,ACA-20260328-00482,ACA_05,f
1975,2026-03-28 17:48:36,203,41.0,2,11824.00,2956.00,atmosphera,card,ATM-20260328-01902,ATM_03,f
1976,2026-03-28 17:52:00,189,41.0,1,12390.00,0.00,atmosphera,card,ATM-20260328-01899,ATM_04,f
1977,2026-03-28 17:52:24,153,39.0,1,10250.00,0.00,nord,cash,NOR-20260328-00984,NOR_03,f
1978,2026-03-28 17:58:38,296,36.0,1,9390.00,0.00,radeo_drive,cash,RAD-20260328-02186,RAD_01,f
1979,2026-03-28 17:58:56,118,38.0,1,7150.00,0.00,atmosphera,card,ATM-20260328-01907,ATM_03,f
1980,2026-03-28 18:03:17,386,37.0,1,7742.50,407.50,radeo_drive,card,RAD-20260328-02183,RAD_03,f
1981,2026-03-28 18:04:05,69,37.0,1,8840.00,1560.00,academ,card,ACA-20260328-00483,ACA_06,f
1982,2026-03-28 18:05:18,105,38.0,1,10600.00,0.00,city_mall,card,CIT-20260328-01449,CIT_01,f
1983,2026-03-28 18:12:31,213,41.0,1,8590.00,0.00,city_mall,card,CIT-20260328-01444,CIT_01,f
1984,2026-03-28 18:12:33,126,40.0,1,7990.00,0.00,nord,cash,NOR-20260328-00995,NOR_03,f
1985,2026-03-28 18:18:01,424,41.0,1,4342.50,1447.50,atmosphera,card,ATM-20260328-01895,ATM_02,f
1986,2026-03-28 18:23:39,433,43.0,1,6050.00,0.00,city_mall,card,CIT-20260328-01446,CIT_04,f
1987,2026-03-28 18:26:08,367,44.0,1,10050.00,0.00,academ,card,ACA-20260328-00458,ACA_03,t
1988,2026-03-28 18:27:24,383,42.0,1,13500.00,0.00,atmosphera,card,ATM-20260328-01906,ATM_01,f
1989,2026-03-28 18:29:58,52,39.0,1,8437.50,2812.50,atmosphera,card,ATM-20260328-01897,ATM_03,f
1990,2026-03-28 18:41:09,439,43.0,1,8590.00,0.00,city_mall,card,CIT-20260328-01442,CIT_02,f
1991,2026-03-28 18:45:09,332,42.0,1,12850.00,0.00,city_mall,card,CIT-20260328-01448,CIT_01,f
1992,2026-03-28 18:46:53,130,36.0,1,5300.00,0.00,radeo_drive,cash,RAD-20260328-02188,RAD_03,f
1993,2026-03-28 18:47:22,141,39.0,1,6450.50,339.50,academ,card,ACA-20260328-00478,ACA_05,f
1994,2026-03-28 18:48:47,321,45.0,2,19100.00,0.00,academ,cash,ACA-20260328-00477,ACA_05,f
1995,2026-03-28 18:51:48,163,36.0,1,4680.00,520.00,radeo_drive,card,RAD-20260328-02187,RAD_03,t
1996,2026-03-28 18:53:54,353,40.0,1,12090.00,0.00,academ,cash,ACA-20260328-00457,ACA_05,f
1997,2026-03-28 18:54:06,302,37.0,1,6700.00,0.00,academ,card,ACA-20260328-00470,ACA_03,f
1998,2026-03-28 18:55:11,203,40.0,1,7390.00,0.00,atmosphera,card,ATM-20260328-01894,ATM_01,f
1999,2026-03-28 18:59:39,167,43.0,1,14500.00,0.00,academ,card,ACA-20260328-00460,ACA_06,t
2000,2026-03-28 19:05:25,74,37.0,1,7172.50,377.50,city_mall,card,CIT-20260328-01439,CIT_05,f
2001,2026-03-28 19:15:03,168,43.0,2,19000.00,0.00,atmosphera,sbp,ATM-20260328-01903,ATM_02,f
2002,2026-03-28 19:32:24,218,37.0,1,8050.00,0.00,nord,sbp,NOR-20260328-00982,NOR_03,f
2003,2026-03-28 19:40:09,343,41.0,1,7700.00,0.00,academ,card,ACA-20260328-00484,ACA_03,f
2004,2026-03-28 21:11:55,211,37.0,1,13050.00,0.00,nord,card,NOR-20260328-00987,NOR_06,f
2005,2026-03-29 10:44:51,98,39.0,1,5992.00,1498.00,atmosphera,card,ATM-20260329-01922,ATM_05,t
2006,2026-03-29 10:55:31,107,40.0,1,6363.00,2727.00,radeo_drive,card,RAD-20260329-02201,RAD_04,f
2007,2026-03-29 11:16:51,396,40.5,1,7900.00,0.00,nord,card,NOR-20260329-01010,NOR_04,f
2008,2026-03-29 11:27:26,464,44.0,2,35580.00,0.00,nord,card,NOR-20260329-01015,NOR_02,f
2009,2026-03-29 11:34:18,477,39.0,1,7203.00,3087.00,radeo_drive,sbp,RAD-20260329-02194,RAD_05,f
2010,2026-03-29 11:54:50,240,39.0,1,6700.00,0.00,academ,cash,ACA-20260329-00503,ACA_04,f
2011,2026-03-29 12:01:33,387,41.0,1,5850.00,0.00,nord,cash,NOR-20260329-01005,NOR_02,f
2012,2026-03-29 12:14:24,115,40.0,1,8550.00,0.00,atmosphera,card,ATM-20260329-01921,ATM_01,f
2013,2026-03-29 12:16:22,55,37.0,1,6290.00,0.00,city_mall,cash,CIT-20260329-01453,CIT_04,f
2014,2026-03-29 12:22:09,254,39.0,1,8590.00,0.00,nord,cash,NOR-20260329-01009,NOR_02,f
2015,2026-03-29 12:38:11,442,38.0,2,10700.00,0.00,atmosphera,card,ATM-20260329-01911,ATM_06,f
2016,2026-03-29 12:49:35,341,39.0,1,6900.00,0.00,academ,card,ACA-20260329-00501,ACA_06,f
2017,2026-03-29 12:58:05,255,37.0,1,3960.00,440.00,atmosphera,card,ATM-20260329-01910,ATM_01,f
2018,2026-03-29 13:17:42,308,45.0,1,10100.00,0.00,radeo_drive,card,RAD-20260329-02195,RAD_05,f
2019,2026-03-29 13:20:37,69,41.0,1,10400.00,0.00,city_mall,card,CIT-20260329-01456,CIT_05,f
2020,2026-03-29 13:31:10,46,37.0,1,4250.00,750.00,atmosphera,sbp,ATM-20260329-01908,ATM_01,f
2021,2026-03-29 13:31:42,399,42.0,1,4990.00,0.00,atmosphera,card,ATM-20260329-01913,ATM_04,f
2022,2026-03-29 13:32:21,333,43.0,2,11713.00,2067.00,nord,sbp,NOR-20260329-00999,NOR_01,f
2023,2026-03-29 13:36:59,333,40.0,1,6545.50,344.50,nord,sbp,NOR-20260329-01008,NOR_01,f
2024,2026-03-29 13:44:43,147,36.0,1,11200.00,0.00,city_mall,card,CIT-20260329-01462,CIT_05,f
2025,2026-03-29 13:52:46,249,38.0,1,3750.00,0.00,nord,card,NOR-20260329-01002,NOR_04,f
2026,2026-03-29 14:03:58,349,42.0,1,6450.00,0.00,atmosphera,card,ATM-20260329-01924,ATM_04,f
2027,2026-03-29 14:08:19,218,36.0,1,8050.00,0.00,academ,card,ACA-20260329-00494,ACA_06,f
2028,2026-03-29 14:11:13,262,43.5,1,7450.00,0.00,city_mall,card,CIT-20260329-01458,CIT_03,f
2029,2026-03-29 14:26:03,419,45.0,1,8460.00,940.00,radeo_drive,card,RAD-20260329-02199,RAD_06,f
2030,2026-03-29 14:27:17,178,39.0,1,6490.00,0.00,academ,sbp,ACA-20260329-00492,ACA_04,f
2031,2026-03-29 14:36:12,165,40.0,2,33180.00,0.00,academ,sbp,ACA-20260329-00500,ACA_07,f
2032,2026-03-29 14:36:22,5,39.0,1,6090.00,0.00,nord,cash,NOR-20260329-00997,NOR_01,f
2033,2026-03-29 14:44:52,41,38.0,1,8650.00,0.00,nord,card,NOR-20260329-01007,NOR_04,f
2034,2026-03-29 14:46:04,121,38.0,1,8950.00,0.00,nord,sbp,NOR-20260329-01011,NOR_01,f
2035,2026-03-29 14:49:35,90,37.0,1,4800.00,0.00,nord,card,NOR-20260329-01003,NOR_01,f
2036,2026-03-29 14:51:16,382,39.0,1,16100.00,0.00,city_mall,card,CIT-20260329-01457,CIT_04,f
2037,2026-03-29 14:56:06,144,38.0,1,5900.00,0.00,nord,cash,NOR-20260329-00998,NOR_02,f
2038,2026-03-29 15:03:19,208,40.0,1,8372.50,1477.50,nord,card,NOR-20260329-01017,NOR_01,f
2039,2026-03-29 15:04:50,354,41.0,1,11390.00,0.00,atmosphera,sbp,ATM-20260329-01914,ATM_01,f
2040,2026-03-29 15:10:24,412,42.0,1,6190.00,0.00,radeo_drive,card,RAD-20260329-02192,RAD_05,f
2041,2026-03-29 15:15:27,42,38.0,1,9880.00,2470.00,city_mall,sbp,CIT-20260329-01465,CIT_03,f
2042,2026-03-29 15:18:36,193,40.0,1,8150.00,0.00,city_mall,card,CIT-20260329-01451,CIT_06,f
2043,2026-03-29 15:20:24,388,43.0,1,4200.00,0.00,academ,card,ACA-20260329-00499,ACA_04,f
2044,2026-03-29 15:20:31,402,43.0,1,7550.00,0.00,atmosphera,card,ATM-20260329-01918,ATM_06,f
2045,2026-03-29 15:30:20,458,41.0,1,9650.00,0.00,academ,card,ACA-20260329-00497,ACA_06,f
2046,2026-03-29 15:32:27,250,39.5,1,6550.00,0.00,city_mall,card,CIT-20260329-01452,CIT_05,f
2047,2026-03-29 15:38:41,130,41.0,1,4770.00,530.00,nord,card,NOR-20260329-01013,NOR_04,f
2048,2026-03-29 16:05:46,370,45.0,1,18850.00,0.00,academ,card,ACA-20260329-00489,ACA_07,f
2049,2026-03-29 16:09:20,29,40.0,1,7225.00,1275.00,nord,card,NOR-20260329-01018,NOR_01,f
2050,2026-03-29 16:14:13,275,38.0,1,10250.50,539.50,nord,card,NOR-20260329-01006,NOR_04,f
2051,2026-03-29 16:28:59,78,37.0,1,7550.00,0.00,nord,card,NOR-20260329-01000,NOR_04,f
2052,2026-03-29 16:38:00,51,39.0,1,5895.00,655.00,radeo_drive,sbp,RAD-20260329-02196,RAD_04,f
2053,2026-03-29 16:40:21,256,40.0,1,4490.00,0.00,atmosphera,card,ATM-20260329-01919,ATM_05,f
2054,2026-03-29 16:43:06,459,41.0,1,5310.00,590.00,city_mall,card,CIT-20260329-01459,CIT_05,f
2055,2026-03-29 16:53:16,198,41.0,1,3880.00,970.00,radeo_drive,card,RAD-20260329-02197,RAD_04,t
2056,2026-03-29 16:54:01,91,41.0,1,4790.00,0.00,atmosphera,card,ATM-20260329-01923,ATM_04,f
2057,2026-03-29 16:55:24,221,39.0,2,10100.00,0.00,academ,card,ACA-20260329-00488,ACA_06,f
2058,2026-03-29 17:02:22,274,43.0,1,10800.00,0.00,radeo_drive,card,RAD-20260329-02198,RAD_05,f
2059,2026-03-29 17:18:22,190,40.0,1,4480.00,1120.00,atmosphera,cash,ATM-20260329-01909,ATM_01,f
2060,2026-03-29 17:24:05,444,43.0,1,6800.00,0.00,nord,cash,NOR-20260329-01014,NOR_02,f
2061,2026-03-29 17:25:02,212,35.0,1,8450.00,0.00,city_mall,sbp,CIT-20260329-01455,CIT_06,f
2062,2026-03-29 17:26:35,419,40.0,1,9400.00,0.00,atmosphera,card,ATM-20260329-01920,ATM_06,f
2063,2026-03-29 17:34:29,453,45.0,1,7300.00,0.00,radeo_drive,card,RAD-20260329-02191,RAD_05,f
2064,2026-03-29 17:41:54,311,45.0,1,5650.00,0.00,nord,sbp,NOR-20260329-01016,NOR_01,f
2065,2026-03-29 17:47:38,117,38.0,1,6700.00,0.00,city_mall,card,CIT-20260329-01461,CIT_05,f
2066,2026-03-29 17:57:44,293,36.0,1,9350.00,0.00,nord,cash,NOR-20260329-01012,NOR_01,f
2067,2026-03-29 18:00:17,250,38.0,1,5895.00,655.00,radeo_drive,card,RAD-20260329-02193,RAD_06,f
2068,2026-03-29 18:08:00,315,37.5,2,8550.00,2850.00,city_mall,cash,CIT-20260329-01463,CIT_03,f
2069,2026-03-29 18:08:18,381,37.0,1,9990.00,0.00,atmosphera,sbp,ATM-20260329-01925,ATM_06,f
2070,2026-03-29 18:09:20,208,37.0,1,9850.00,0.00,atmosphera,card,ATM-20260329-01915,ATM_05,f
2071,2026-03-29 18:10:41,204,39.0,1,9200.00,0.00,city_mall,cash,CIT-20260329-01460,CIT_05,f
2072,2026-03-29 18:17:19,10,38.0,1,4600.00,0.00,academ,card,ACA-20260329-00491,ACA_04,f
2073,2026-03-29 18:20:04,88,41.0,1,3700.00,0.00,radeo_drive,sbp,RAD-20260329-02200,RAD_05,f
2074,2026-03-29 18:36:33,9,36.0,1,8650.00,0.00,academ,card,ACA-20260329-00490,ACA_06,f
2075,2026-03-29 18:39:24,117,38.0,1,6700.00,0.00,academ,card,ACA-20260329-00495,ACA_04,f
2076,2026-03-29 18:41:38,456,45.0,2,20300.00,0.00,academ,card,ACA-20260329-00496,ACA_06,f
2077,2026-03-29 18:44:40,71,38.0,1,4190.00,0.00,academ,card,ACA-20260329-00498,ACA_04,f
2078,2026-03-29 18:58:26,93,41.0,1,3411.00,379.00,atmosphera,cash,ATM-20260329-01926,ATM_05,f
2079,2026-03-29 19:15:46,404,43.0,1,12390.00,0.00,academ,cash,ACA-20260329-00493,ACA_07,f
2080,2026-03-29 19:20:54,160,38.0,1,5450.00,0.00,nord,card,NOR-20260329-01001,NOR_04,f
2081,2026-03-29 19:25:00,67,39.0,2,17575.00,925.00,nord,cash,NOR-20260329-01004,NOR_01,f
2082,2026-03-29 19:52:18,136,41.0,1,7490.00,0.00,atmosphera,card,ATM-20260329-01912,ATM_04,f
2083,2026-03-29 20:28:51,213,40.0,1,8590.00,0.00,academ,card,ACA-20260329-00502,ACA_04,f
2084,2026-03-29 20:50:30,425,39.5,1,4990.00,0.00,atmosphera,card,ATM-20260329-01916,ATM_01,f
2085,2026-03-29 21:01:07,163,37.0,2,9880.00,520.00,city_mall,cash,CIT-20260329-01454,CIT_05,f
2086,2026-03-29 21:09:05,424,41.0,1,4342.50,1447.50,atmosphera,cash,ATM-20260329-01917,ATM_04,f
2087,2026-03-29 21:25:28,252,38.0,1,5580.00,620.00,nord,card,NOR-20260329-01019,NOR_01,f
2088,2026-03-29 21:54:01,208,38.0,1,9850.00,0.00,city_mall,sbp,CIT-20260329-01464,CIT_03,f
2089,2026-03-30 10:43:23,286,39.0,1,8750.00,0.00,nord,card,NOR-20260330-01029,NOR_07,f
2090,2026-03-30 11:00:22,166,41.0,1,12750.00,0.00,atmosphera,sbp,ATM-20260330-01945,ATM_05,f
2091,2026-03-30 11:27:49,214,39.0,1,11040.00,2760.00,nord,card,NOR-20260330-01022,NOR_02,f
2092,2026-03-30 11:50:24,212,40.0,1,8450.00,0.00,academ,sbp,ACA-20260330-00505,ACA_02,f
2093,2026-03-30 12:01:43,112,38.0,1,5015.00,885.00,radeo_drive,cash,RAD-20260330-02205,RAD_01,f
2094,2026-03-30 12:04:13,339,41.0,1,13890.00,0.00,atmosphera,card,ATM-20260330-01942,ATM_03,f
2095,2026-03-30 12:32:14,254,41.0,1,8590.00,0.00,city_mall,cash,CIT-20260330-01475,CIT_01,f
2096,2026-03-30 12:35:18,132,40.0,1,10250.00,0.00,city_mall,cash,CIT-20260330-01470,CIT_05,f
2097,2026-03-30 12:36:23,174,40.5,1,4100.00,0.00,radeo_drive,cash,RAD-20260330-02207,RAD_01,f
2098,2026-03-30 13:03:14,76,39.0,1,7155.00,795.00,atmosphera,cash,ATM-20260330-01937,ATM_05,f
2099,2026-03-30 13:04:00,21,35.0,1,4221.00,469.00,atmosphera,card,ATM-20260330-01930,ATM_05,f
2100,2026-03-30 13:23:38,357,44.0,1,8280.00,920.00,atmosphera,sbp,ATM-20260330-01941,ATM_05,f
2101,2026-03-30 13:41:27,334,41.0,1,14535.00,765.00,atmosphera,card,ATM-20260330-01940,ATM_03,f
2102,2026-03-30 13:41:44,177,39.0,1,7731.00,859.00,atmosphera,cash,ATM-20260330-01932,ATM_03,f
2103,2026-03-30 13:43:56,106,39.0,1,4290.00,0.00,atmosphera,card,ATM-20260330-01934,ATM_05,f
2104,2026-03-30 14:06:04,320,43.5,1,5940.00,660.00,radeo_drive,card,RAD-20260330-02206,RAD_01,f
2105,2026-03-30 14:12:18,316,43.5,1,7101.00,789.00,city_mall,card,CIT-20260330-01468,CIT_01,f
2106,2026-03-30 14:16:14,228,39.0,1,8100.00,0.00,academ,card,ACA-20260330-00511,ACA_07,f
2107,2026-03-30 14:37:25,379,45.0,1,10390.00,0.00,academ,card,ACA-20260330-00506,ACA_07,f
2108,2026-03-30 15:02:36,85,39.5,1,3280.00,820.00,atmosphera,card,ATM-20260330-01944,ATM_05,f
2109,2026-03-30 15:02:38,360,41.0,1,3480.00,870.00,atmosphera,card,ATM-20260330-01933,ATM_03,f
2110,2026-03-30 15:07:44,176,36.0,1,4550.00,1950.00,atmosphera,card,ATM-20260330-01927,ATM_03,f
2111,2026-03-30 15:19:15,219,35.0,1,6190.00,0.00,academ,card,ACA-20260330-00504,ACA_03,f
2112,2026-03-30 15:20:48,44,39.0,1,7050.00,0.00,atmosphera,card,ATM-20260330-01946,ATM_05,f
2113,2026-03-30 15:29:08,89,38.0,1,5100.00,0.00,city_mall,cash,CIT-20260330-01476,CIT_01,f
2114,2026-03-30 15:41:25,300,38.0,1,11942.50,2107.50,atmosphera,card,ATM-20260330-01939,ATM_05,f
2115,2026-03-30 15:43:41,457,40.0,1,9490.00,0.00,city_mall,card,CIT-20260330-01477,CIT_01,f
2116,2026-03-30 15:43:59,26,37.5,2,11380.00,0.00,nord,card,NOR-20260330-01025,NOR_02,f
2117,2026-03-30 16:23:03,279,39.0,1,9790.00,0.00,atmosphera,card,ATM-20260330-01928,ATM_03,f
2118,2026-03-30 16:30:08,389,39.0,1,5100.00,0.00,city_mall,card,CIT-20260330-01479,CIT_05,f
2119,2026-03-30 16:32:19,251,40.0,1,6280.00,1570.00,atmosphera,card,ATM-20260330-01935,ATM_03,f
2120,2026-03-30 16:43:32,73,38.0,1,7890.00,0.00,radeo_drive,card,RAD-20260330-02203,RAD_01,f
2121,2026-03-30 16:44:28,354,41.0,1,11390.00,0.00,city_mall,sbp,CIT-20260330-01467,CIT_01,f
2122,2026-03-30 16:52:55,113,38.0,1,5190.00,0.00,city_mall,sbp,CIT-20260330-01482,CIT_05,f
2123,2026-03-30 16:53:46,203,41.0,1,7390.00,0.00,academ,card,ACA-20260330-00515,ACA_02,f
2124,2026-03-30 17:07:31,60,38.0,1,5150.00,0.00,city_mall,sbp,CIT-20260330-01473,CIT_01,f
2125,2026-03-30 17:07:47,277,37.0,1,10300.00,0.00,nord,card,NOR-20260330-01030,NOR_07,f
2126,2026-03-30 17:09:55,63,40.0,1,4963.00,2127.00,nord,card,NOR-20260330-01031,NOR_06,f
2127,2026-03-30 17:22:12,46,37.0,1,5000.00,0.00,nord,card,NOR-20260330-01026,NOR_06,f
2128,2026-03-30 17:33:24,8,38.0,1,4750.00,0.00,atmosphera,card,ATM-20260330-01936,ATM_03,f
2129,2026-03-30 17:34:02,453,45.0,3,21900.00,0.00,academ,card,ACA-20260330-00507,ACA_03,f
2130,2026-03-30 17:35:38,25,37.0,1,4450.00,0.00,atmosphera,cash,ATM-20260330-01938,ATM_03,f
2131,2026-03-30 17:36:47,315,42.0,1,5700.00,0.00,nord,sbp,NOR-20260330-01021,NOR_07,f
2132,2026-03-30 17:37:46,110,41.0,1,7425.00,825.00,city_mall,card,CIT-20260330-01471,CIT_01,t
2133,2026-03-30 17:39:13,172,38.0,1,14850.00,0.00,city_mall,card,CIT-20260330-01478,CIT_01,f
2134,2026-03-30 17:45:27,252,36.0,1,6200.00,0.00,city_mall,card,CIT-20260330-01469,CIT_01,f
2135,2026-03-30 17:49:19,91,40.0,1,4790.00,0.00,nord,card,NOR-20260330-01027,NOR_07,f
2136,2026-03-30 17:50:25,328,41.0,1,15480.00,1720.00,nord,card,NOR-20260330-01020,NOR_07,f
2137,2026-03-30 17:58:05,122,37.0,1,10800.00,0.00,academ,card,ACA-20260330-00508,ACA_02,f
2138,2026-03-30 18:01:20,102,37.0,1,5190.00,0.00,radeo_drive,card,RAD-20260330-02208,RAD_01,f
2139,2026-03-30 18:01:30,106,39.0,1,4290.00,0.00,academ,card,ACA-20260330-00514,ACA_02,f
2140,2026-03-30 18:09:30,183,41.5,1,6355.50,334.50,city_mall,card,CIT-20260330-01466,CIT_01,f
2141,2026-03-30 18:26:31,134,37.0,1,4702.50,247.50,city_mall,card,CIT-20260330-01480,CIT_01,f
2142,2026-03-30 18:28:39,26,37.0,1,5690.00,0.00,nord,card,NOR-20260330-01028,NOR_07,f
2143,2026-03-30 18:30:18,32,42.0,1,6640.50,349.50,radeo_drive,card,RAD-20260330-02209,RAD_01,f
2144,2026-03-30 18:35:12,343,41.0,1,6160.00,1540.00,atmosphera,card,ATM-20260330-01943,ATM_03,f
2145,2026-03-30 18:41:03,141,35.0,1,5432.00,1358.00,radeo_drive,card,RAD-20260330-02202,RAD_01,f
2146,2026-03-30 18:41:39,468,42.0,1,14190.00,0.00,academ,sbp,ACA-20260330-00509,ACA_02,f
2147,2026-03-30 18:44:36,81,40.0,1,13000.00,0.00,academ,card,ACA-20260330-00512,ACA_02,f
2148,2026-03-30 19:10:18,12,37.0,1,6490.00,0.00,city_mall,card,CIT-20260330-01474,CIT_05,f
2149,2026-03-30 19:35:12,200,38.0,1,7290.00,0.00,nord,card,NOR-20260330-01023,NOR_06,f
2150,2026-03-30 19:47:33,109,39.0,1,5000.00,0.00,atmosphera,card,ATM-20260330-01931,ATM_05,f
2151,2026-03-30 19:47:33,94,40.0,1,7650.00,0.00,nord,cash,NOR-20260330-01024,NOR_07,f
2152,2026-03-30 19:49:43,5,37.0,1,6090.00,0.00,academ,card,ACA-20260330-00513,ACA_07,f
2153,2026-03-30 20:36:20,32,40.0,1,6990.00,0.00,city_mall,card,CIT-20260330-01472,CIT_05,f
2154,2026-03-30 20:53:38,263,39.5,1,5650.00,0.00,atmosphera,sbp,ATM-20260330-01929,ATM_03,f
2155,2026-03-30 21:01:22,76,37.0,1,7950.00,0.00,city_mall,card,CIT-20260330-01481,CIT_01,f
